Invariant,Avg,Prior,Ratio,Avg Observations,Avg A Samples, ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-18-10-22-56interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-16-09-05-07interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-18-11-19-57interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-16-08-45-02interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-18-11-26-51interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-18-08-39-33interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-17-08-34-24interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-12-20-21-06interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-18-10-30-55interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-11-08-59-37interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-12-20-49-02interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-12-20-46-25interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-12-20-57-55interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-17-08-44-17interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-12-19-53-11interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-18-10-15-27interpolatedtest.csv,  ./sweep_newinterp/split/exp_traces/sweep_for_target_2019-04-18-11-06-38interpolatedtest.csv
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.Manual /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.Manual /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.Manual /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.OutsideSweepArea /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.OutsideSweepArea /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.OutsideSweepArea /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.OutsideSweepArea /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.PossibleTargetDetected /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.PossibleTargetDetected /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.PossibleTargetDetected /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.PossibleTargetDetected /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.Sweeping /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.Sweeping /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.Sweeping /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MachineState.Sweeping /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MissionState.Suspended /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MissionState.Suspended /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.Complete /machine_state.data=MissionState.Suspended /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.FinishedBehavior /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.FinishedBehavior /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.FinishedBehavior /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.FinishedBehavior /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Hovering /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Hovering /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Hovering /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Hovering /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Landing /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Landing /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Landing /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Landing /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.LosingVicon /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.LosingVicon /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.LosingVicon /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.LosingVicon /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Manual /warning_state.data=WarningState.Default ),0.05963,0.62367,0.09560,623.00000,0.09560,0.51327,0.0,0.0,0.0,0.21533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28504,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Manual /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Manual /warning_state.data=WarningState.LowBattery ),0.03003,0.62367,0.04815,359.00000,0.04815,0.0,0.0,0.3259,0.0,0.0,0.18457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Manual /warning_state.data=WarningState.NoVicon ),0.06471,0.62367,0.10376,1790.00000,0.10376,0.0,0.0,0.0,0.0,0.0,0.0,0.46642,0.0,0.0,0.0,0.0,0.0,0.0,0.45539,0.0,0.0,0.17829
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.OutsideSweepArea /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.OutsideSweepArea /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.OutsideSweepArea /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.OutsideSweepArea /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.PossibleTargetDetected /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.PossibleTargetDetected /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.PossibleTargetDetected /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.PossibleTargetDetected /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Sweeping /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Sweeping /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Sweeping /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InProgress /machine_state.data=MachineState.Sweeping /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.FinishedBehavior /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.FinishedBehavior /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.FinishedBehavior /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.FinishedBehavior /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.Hovering /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.Hovering /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.Hovering /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.Hovering /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.Landing /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.Landing /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.Landing /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.Landing /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.LosingVicon /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.LosingVicon /warning_state.data=WarningState.LosingVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.LosingVicon /warning_state.data=WarningState.LowBattery ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.LosingVicon /warning_state.data=WarningState.NoVicon ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P(/velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 | /mission_state.data=MissionState.InsideSweepArea /machine_state.data=MachineState.Manual /warning_state.data=WarningState.Default ),0.00000,0.62367,0.00000,0.00000,0.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
